"En el estado Lara reina la anarquía ante la mirada complaciente de las autoridades regionales. Desde que llegó la gestión “socialista”, la entidad se convirtió en una máquina, controlado por pupilos de la revolución que saben mover sus hilos para controlar las necesidades del ciudadano. A parte de la escasez de agua, gasolina y racionamientos eléctricos improvisados, en la región se ha  intensificado los reclamos por falta de gas doméstico. Tratar de comprar una bombona por caminos regulares y no tener que pagar a revendedores, es una odisea. En Lara, las cocinas pasaron a ser un adorno en las viviendas, mientras que cocinar en leña forma parte de la cotidianidad. En Barquisimeto, los ciudadanos han denunciado que los conductores de las empresas de gas domésticos están vendiendo las bombonas a domicilio entre 8 y 10 dólares. Es decir, los barquisimetanos deben disponer de un salario y medio de su jornada laboral para solamente comprar una bombona de gas. Algunos conductores justifican esta medida porque aseguran, al igual que muchos venezolanos, deben buscar otra entrada para poder paliar la crisis económica que ha sumergido el régimen de Nicolás Maduro al país durante su gestión como “gobernante”. Uno de los choferes, quien pidió no ser mencionado por temor a represalias, informó para la redacción de elimpulso.com que las fallas de distribución del gas doméstico en Lara van desde “la paralización del parque automotor de las unidades, el pago deficiente a los empleados de esta industria, hasta la falta de bombonas para su comercialización”. ",https://www.elimpulso.com/2019/06/13/en-barquisimeto-cobran-entre-8-y-10-dolares-por-una-bombona-de-gas-13jun/
"Ciudadanos del este de la ciudad reportan que desde tempranas horas de este viernes se mantienen sin servicio eléctrico y denunciaron que se ha incrementado el tiempo de racionamiento. A través de las redes sociales detallaron que entre los los sectores afectados se encuentran la urbanización El Parque, El Ujano, La Floresta, Río Lama, con cortes eléctricos que se presentan a cualquier hora y por tiempo indeterminado. Quienes habitan al oeste de la capital larense y en Cabudare no escapan de esta realidad, pues aseguran que transcurren hasta 9 horas del día sin suministro eléctrico. Los barquisimetanos también señalaron que ante la falta de gas se ven obligados a preparar sus alimentos con cocina eléctrica, por lo que ante la ausencia del servicio su calidad de vida se ve aun mas disminuida. Exigieron a las autoridades competentes pronunciarse al respecto, ante esta situación que se viene presentando desde el pasado mes de marzo, cuando el país vivió hasta 5 días sin electricidad. @CorpoelecLara que pasa en la zona de los crepúsculo Barquisimeto estado lara ya llevamos 9 horas sin luz!! Expliquen que pasa!! #Barquisimeto igual. Quitan la luz TODOS los días un promedio de 8 horas #SinLuz #14Jun @CorpoelecLara @CorpoelecLara a uds como que se les olvidó que tienen a varios sectores de Barquisimeto sin luz desde las 8am? Desde las 8am , me quitaron la Luz y son las 2pm no ha llegado ???? #14Jun #Barquisimeto https://t.co/7srAU0ZTpm Gran parte de Barquisimeto sin luz desde las 5:45 am van 8 horas sin servicio eléctrico @CORPOELECinfo buenas tardes, ya van dos días seguidos que nos quitan la luz tooooodo el día y parte de la noche, como quieren que uno trabaje. Barquisimeto, urb. el Piñal en la Av Terepaima.Por favor sean más justos en la administración de las cargas,venezolanos somos todos. @CorpoelecLara desde las 10:20am tienen a la zona centro-oeste de Barquisimeto sin luz. ¿Por qué razón cortan la luz por tanto tiempo? Repórtense. ",https://www.elimpulso.com/2019/06/14/mas-de-8-horas-sin-electricidad-reportan-en-sectores-de-barquisimeto-14jun/
"Los habitantes de La Sábila salieron a protestar en la mañana de este lunes primero de julio debido a las constantes fallas que se les presentan con los servicios públicos. Todos los vecinos de la comunidad, desde los más pequeños hasta los adultos mayores, trancaron la vía principal y alzaron sus pancartas donde mencionan su descontento con el régimen chavista que no atiende sus necesidades más básicas. Los principales tópicos que tienen a la colectividad en descontento es la falta de gas doméstico y agua, siendo estos fundamentales para el diario vivir, pero aseguran que en la localidad son dos servicios públicos que se han perdido por completo. Además, otra de las carencias que presentan en la comunidad de La Sábila es la falla del Internet, ya que no tienen servicio de conexión, siendo esta una limitante al momento de querer denunciar la situación precaria por la que atraviesan. ",https://www.elimpulso.com/2019/07/01/habitantes-de-la-sabila-protestan-en-la-calle-por-fallas-en-los-servicios-publicos-1jul/
"La falta de gas doméstico en el estado Lara se recrudece conforme pasan los días, pese a los anuncios de mejora que hiciera la gobernadora del estado el pasado 27 de junio. Habitantes de los cuatro puntos cardinales de Barquisimeto y también del municipio Palavecino continúan haciendo largas colas para solicitar la recarga del servicio, el cual no reciben, en promedio, desde hace un año. El señor José Alejandro Useche, habitante del barrio El Carmen, afirma que desde hace un año está solicitando la recarga de su bombona en la sede de  Gas Comunal situada en la carrera 19 con calle 30. Sin embargo, al no recibir su recarga, se vio en la obligación de improvisar una cocina a leña, a pesar de que esto significa empeorar la situación de salud de sus nietos que padecen de asma. Por otro lado, Andreina Patiño, vecina de La Mora (Municipio Palavecino), indicó que desde hace siete meses no tiene gas y depende netamente del servicio eléctrico para preparar sus alimentos. Además de que deben disponer de toda la mañana para solicitar la recarga del servicio, los usuarios denunciaron que existen ‘mafias’ en las sedes de las empresas distribuidoras de este recurso, las cuales cobran entre 40.000 y 80.000 bolívares por recargar un cilindro de 18 kilos.  Una de las quejas que más cobra fuerza entre los usuarios es que el camión no va a sus casas a pesar de realizar la solicitud; tal como le ocurre a David Pineda en el barrio La Apostoleña; “no importa cuantas veces vayamos a solicitar el gas, nunca mandan el camión para acá”, expresó. Mientras aumenta la espera, los que se van quedando sin gas piden ayuda a otros vecinos para poder cocinar sus alimentos, pero esta solución es tan solo un respiro para la situación. “Que cobren lo que tengan que cobrar e implementen el sistema que sea necesario, pero por Dios que funcione, ya estamos hartos”, dijo Ana Vilchez, habitante de Valle Hondo, municipio Palavecino.  La Gobernadora del estado Lara Carmen Meléndez, anunció el pasado 27 de junio que ya había iniciado trámites para transferir la empresa Gas Comunal al gobierno regional, con el fin de optimizar la distribución de gas doméstico en la entidad; sin embargo, a la fecha, la situación sigue siendo crítica.  ",https://www.elimpulso.com/2019/07/08/pese-a-anuncios-de-mejora-el-gas-domestico-sigue-siendo-un-dolor-de-cabeza-para-los-larenses/
"La falta de gas doméstico en el estado Lara se recrudece conforme pasan los días, pese a los anuncios de mejora que hiciera la gobernadora del estado el pasado 27 de junio. Habitantes de los cuatro puntos cardinales de Barquisimeto y también del municipio Palavecino continúan haciendo largas colas para solicitar la recarga del servicio, el cual no reciben, en promedio, desde hace un año. El señor José Alejandro Useche, habitante del barrio El Carmen, afirma que desde hace un año está solicitando la recarga de su bombona en la sede de  Gas Comunal situada en la carrera 19 con calle 30. Sin embargo, al no recibir su recarga, se vio en la obligación de improvisar una cocina a leña, a pesar de que esto significa empeorar la situación de salud de sus nietos que padecen de asma. Por otro lado, Andreina Patiño, vecina de La Mora (Municipio Palavecino), indicó que desde hace siete meses no tiene gas y depende netamente del servicio eléctrico para preparar sus alimentos. Además de que deben disponer de toda la mañana para solicitar la recarga del servicio, los usuarios denunciaron que existen ‘mafias’ en las sedes de las empresas distribuidoras de este recurso, las cuales cobran entre 40.000 y 80.000 bolívares por recargar un cilindro de 18 kilos.  Una de las quejas que más cobra fuerza entre los usuarios es que el camión no va a sus casas a pesar de realizar la solicitud; tal como le ocurre a David Pineda en el barrio La Apostoleña; “no importa cuantas veces vayamos a solicitar el gas, nunca mandan el camión para acá”, expresó. Mientras aumenta la espera, los que se van quedando sin gas piden ayuda a otros vecinos para poder cocinar sus alimentos, pero esta solución es tan solo un respiro para la situación. “Que cobren lo que tengan que cobrar e implementen el sistema que sea necesario, pero por Dios que funcione, ya estamos hartos”, dijo Ana Vilchez, habitante de Valle Hondo, municipio Palavecino.  La Gobernadora del estado Lara Carmen Meléndez, anunció el pasado 27 de junio que ya había iniciado trámites para transferir la empresa Gas Comunal al gobierno regional, con el fin de optimizar la distribución de gas doméstico en la entidad; sin embargo, a la fecha, la situación sigue siendo crítica.  ",https://www.elimpulso.com/2019/07/08/pese-a-anuncios-de-mejora-el-gas-domestico-sigue-siendo-un-dolor-de-cabeza-para-los-larenses/
"La falta de gas doméstico en el estado Lara se recrudece conforme pasan los días, pese a los anuncios de mejora que hiciera la gobernadora del estado el pasado 27 de junio. Habitantes de los cuatro puntos cardinales de Barquisimeto y también del municipio Palavecino continúan haciendo largas colas para solicitar la recarga del servicio, el cual no reciben, en promedio, desde hace un año. El señor José Alejandro Useche, habitante del barrio El Carmen, afirma que desde hace un año está solicitando la recarga de su bombona en la sede de  Gas Comunal situada en la carrera 19 con calle 30. Sin embargo, al no recibir su recarga, se vio en la obligación de improvisar una cocina a leña, a pesar de que esto significa empeorar la situación de salud de sus nietos que padecen de asma. Por otro lado, Andreina Patiño, vecina de La Mora (Municipio Palavecino), indicó que desde hace siete meses no tiene gas y depende netamente del servicio eléctrico para preparar sus alimentos. Además de que deben disponer de toda la mañana para solicitar la recarga del servicio, los usuarios denunciaron que existen ‘mafias’ en las sedes de las empresas distribuidoras de este recurso, las cuales cobran entre 40.000 y 80.000 bolívares por recargar un cilindro de 18 kilos.  Una de las quejas que más cobra fuerza entre los usuarios es que el camión no va a sus casas a pesar de realizar la solicitud; tal como le ocurre a David Pineda en el barrio La Apostoleña; “no importa cuantas veces vayamos a solicitar el gas, nunca mandan el camión para acá”, expresó. Mientras aumenta la espera, los que se van quedando sin gas piden ayuda a otros vecinos para poder cocinar sus alimentos, pero esta solución es tan solo un respiro para la situación. “Que cobren lo que tengan que cobrar e implementen el sistema que sea necesario, pero por Dios que funcione, ya estamos hartos”, dijo Ana Vilchez, habitante de Valle Hondo, municipio Palavecino.  La Gobernadora del estado Lara Carmen Meléndez, anunció el pasado 27 de junio que ya había iniciado trámites para transferir la empresa Gas Comunal al gobierno regional, con el fin de optimizar la distribución de gas doméstico en la entidad; sin embargo, a la fecha, la situación sigue siendo crítica.  ",https://www.elimpulso.com/2019/07/08/pese-a-anuncios-de-mejora-el-gas-domestico-sigue-siendo-un-dolor-de-cabeza-para-los-larenses/
"La falta de gas doméstico en el estado Lara se recrudece conforme pasan los días, pese a los anuncios de mejora que hiciera la gobernadora del estado el pasado 27 de junio. Habitantes de los cuatro puntos cardinales de Barquisimeto y también del municipio Palavecino continúan haciendo largas colas para solicitar la recarga del servicio, el cual no reciben, en promedio, desde hace un año. El señor José Alejandro Useche, habitante del barrio El Carmen, afirma que desde hace un año está solicitando la recarga de su bombona en la sede de  Gas Comunal situada en la carrera 19 con calle 30. Sin embargo, al no recibir su recarga, se vio en la obligación de improvisar una cocina a leña, a pesar de que esto significa empeorar la situación de salud de sus nietos que padecen de asma. Por otro lado, Andreina Patiño, vecina de La Mora (Municipio Palavecino), indicó que desde hace siete meses no tiene gas y depende netamente del servicio eléctrico para preparar sus alimentos. Además de que deben disponer de toda la mañana para solicitar la recarga del servicio, los usuarios denunciaron que existen ‘mafias’ en las sedes de las empresas distribuidoras de este recurso, las cuales cobran entre 40.000 y 80.000 bolívares por recargar un cilindro de 18 kilos.  Una de las quejas que más cobra fuerza entre los usuarios es que el camión no va a sus casas a pesar de realizar la solicitud; tal como le ocurre a David Pineda en el barrio La Apostoleña; “no importa cuantas veces vayamos a solicitar el gas, nunca mandan el camión para acá”, expresó. Mientras aumenta la espera, los que se van quedando sin gas piden ayuda a otros vecinos para poder cocinar sus alimentos, pero esta solución es tan solo un respiro para la situación. “Que cobren lo que tengan que cobrar e implementen el sistema que sea necesario, pero por Dios que funcione, ya estamos hartos”, dijo Ana Vilchez, habitante de Valle Hondo, municipio Palavecino.  La Gobernadora del estado Lara Carmen Meléndez, anunció el pasado 27 de junio que ya había iniciado trámites para transferir la empresa Gas Comunal al gobierno regional, con el fin de optimizar la distribución de gas doméstico en la entidad; sin embargo, a la fecha, la situación sigue siendo crítica.  ",https://www.elimpulso.com/2019/07/08/pese-a-anuncios-de-mejora-el-gas-domestico-sigue-siendo-un-dolor-de-cabeza-para-los-larenses/
"La situación de la escasez del agua en Barquisimeto se agudiza cada día más. Aunque es una problemática constante -y hasta permanente- en todos los sectores de la ciudad, los habitantes se niegan a acostumbrarse y concebir como normal esta condición. Luego de un recorrido por las calles de la ciudad, elimpulso.com recaudó el testimonio de algunos de los habitantes barquisimetanos que padecen día tras día la falta del agua. La colectividad expresa de forma unánime que esta condición ha sido agraviada con el paso del tiempo, pero que existe desde hace más de un año en todos los sectores de la ciudad, e incluso, del país. Familias tienen que depender de recaudar el agua en tanques, potes, tobos y cualquier objeto de almacenamiento para poder realizar las acciones básicas y necesarias: Como lavar, bañarse y cocinar. Dependiendo de la zona, el agua llega una o dos veces a la semana, por escasas horas, y durante ese tiempo los ciudadanos deben apresurarse para recaudar la mayor cantidad de agua posible para “sobrevivir” unos días más. Siendo esta la realidad que agobia a los barquisimetanos, quienes están sumergidos (irónicamente) en diversas problemáticas, siendo la escasez del agua, uno de los tópicos principales por lo necesario que es para el vivir de un ser humano.           View this post on Instagram           La situación de la escasez del agua en Barquisimeto se agudiza cada día más. Aunque es una problemática constante -y hasta permanente- en todos los sectores de la ciudad, los habitantes se niegan a acostumbrarse y concebir como normal esta condición. Luego de un recorrido por las calles de la ciudad, elimpulso.com recaudó el testimonio de algunos de los habitantes barquisimetanos que padecen día tras día la falta del agua. La colectividad expresa de forma unánime que esta condición agrava con el paso del tiempo, pero que existe desde hace más de un año en todos los sectores de la ciudad, e incluso, del país. Familias tienen que depender de recaudar el agua en tanques, potes, tobos y cualquier objeto de almacenamiento para poder realizar las acciones básicas y necesarias: Como lavar, bañarse y cocinar. . Texto: José Enrique Arévalo. . Reportó: @interkike7 Video: @unluismiguel Lea más detalles en www.elimpulso.com #Regionales #Calles #Agua #Escasez #Ciudad #Noticias #información #ElImpulso #Venezuela #Lara #Barquisimeto #News #9Jul A post shared by  Elimpulso.com (@elimpulso) on Jul 9, 2019 at 2:17pm PDT  La situación de la escasez del agua en Barquisimeto se agudiza cada día más. Aunque es una problemática constante -y hasta permanente- en todos los sectores de la ciudad, los habitantes se niegan a acostumbrarse y concebir como normal esta condición. Luego de un recorrido por las calles de la ciudad, elimpulso.com recaudó el testimonio de algunos de los habitantes barquisimetanos que padecen día tras día la falta del agua. La colectividad expresa de forma unánime que esta condición agrava con el paso del tiempo, pero que existe desde hace más de un año en todos los sectores de la ciudad, e incluso, del país. Familias tienen que depender de recaudar el agua en tanques, potes, tobos y cualquier objeto de almacenamiento para poder realizar las acciones básicas y necesarias: Como lavar, bañarse y cocinar. . Texto: José Enrique Arévalo. . Reportó: @interkike7 Video: @unluismiguel Lea más detalles en www.elimpulso.com #Regionales #Calles #Agua #Escasez #Ciudad #Noticias #información #ElImpulso #Venezuela #Lara #Barquisimeto #News #9Jul A post shared by  Elimpulso.com (@elimpulso) on Jul 9, 2019 at 2:17pm PDT ",https://www.elimpulso.com/2019/07/09/video-escasez-del-agua-convierten-a-barquisimeto-en-un-desierto-9jul/
"En Lara reina la anarquía. Los habitantes de Barquisimeto han denunciado desde hace meses la ilegalidad que existe en cuanto a la compra del gas domestico en la ciudad. Algunos afectados denunciaron a la redacción de elimpulso.com que los  encargados de distribuir el gas domestico en los diferentes sectores de Barquisimeto cobran 20 dólares por la bombona de 43 kilos, 15 por la de 18 y 10 dólares por la 10 kilos. Los ciudadanos aseguran que los conductores justifican esta medida porque, al igual que muchos venezolanos, deben buscar otra entrada para poder paliar la crisis económica que ha sumergido el régimen de Nicolás Maduro al país. Señalan que de no aceptar la propuesta, los choferes le refieren que tendrán que cocinar a leña o en cocina eléctrica, si el “plan de administración de carga”, se los permite. ",https://www.elimpulso.com/2019/07/11/hasta-en-20-dolares-venden-una-bombona-de-gas-en-barquisimeto-11jul/
"Continúa y se agudiza la escasez de gas doméstico en diferentes zonas de Barquisimeto. Los ciudadanos reflejan su descontento ante esta irregularidad, ya que las personas más necesitadas son quienes sufren arduamente esta difícil situación. Luego de una visita del equipo de elimpulso.com al distribuidor Jacinto Lara ubicado en la Zona Industrial de Barquisimeto, se recogió el testimonio de algunos ciudadanos que se encontraban fuera de las instalaciones, bajo el inclemente sol, esperando por horas para poder ser atendidos y dotados del suministro de gas doméstico. Las principales personas que allí se encontraban, manifestaron que son incapacitadas y que a pesar de ello, no son atendidas. Además, una gran cantidad de adultos mayores, con sus exámenes en manos, esperaban, sin saber si tendrían respuestas, por la dotación. El mencionado distribuidor recibe constantemente a los ciudadanos de diferentes zonas populares como Barrio Unión, Pavia, La Antena y Pueblo Nuevo. Los mismos comentaron que “están cansados de tener que cocinar con leña”, y aseguran que en muchas oportunidades no consiguen la leña necesaria para cocinar, obligándolos en varias oportuniades a tener que quedarse sin comer. Al consultarle a una de las adultas mayores que esperaban en las afueras del distribuidor sobre qué enfermedad padecía, respondió rápidamente que solo tenía “hambre”. Expresando que espera que las autoridades les atiendan para poder vivir como lo merecen. ",https://www.elimpulso.com/2019/07/15/video-barquisimetanos-mas-necesitados-de-las-zonas-populares-estan-cansados-de-cocinar-con-lena-15jul/
